"name","playerid","Bats","Age_2024","G_2024","AB_2024","PA_2024","H_2024","X1B_2024","X2B_2024","X3B_2024","HR_2024","Age_2023","G_2023","AB_2023","PA_2023","H_2023","X1B_2023","X2B_2023","X3B_2023","HR_2023","Age_2022","G_2022","AB_2022","PA_2022","H_2022","X1B_2022","X2B_2022","X3B_2022","HR_2022","Age_2021","G_2021","AB_2021","PA_2021","H_2021","X1B_2021","X2B_2021","X3B_2021","HR_2021","Age_2020","G_2020","AB_2020","PA_2020","H_2020","X1B_2020","X2B_2020","X3B_2020","HR_2020","Age_2019","G_2019","AB_2019","PA_2019","H_2019","X1B_2019","X2B_2019","X3B_2019","HR_2019","Age_2018","G_2018","AB_2018","PA_2018","H_2018","X1B_2018","X2B_2018","X3B_2018","HR_2018","R_2018"
"Trevor Cahill",6249,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,9,9,9,0.961538461538462,0.925925925925926,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,38,3,3,1.02040816326531,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alcides Escobar",6310,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,42,124,131,29.0322580645161,23.8636363636364,4.25531914893617,2.22222222222222,0,34,75,319,349,87.6190476190476,61.9047619047619,20,2,3.6697247706422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,140,485,531,109.803921568627,82.1782178217822,21.1538461538462,2.12765957446809,4,52.9411764705882
"Chris Archer",6345,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,23,35,41,4,4.12371134020619,0,0,0,29,10,17,17,2.06185567010309,0.99009900990099,0.952380952380952,0,0,0
"Danny Valencia",6364,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,79,255,282,64.4230769230769,45.7943925233645,8.69565217391304,1.20481927710843,7.96460176991151,26.4150943396226
"Adam Jones",6368,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,137,485,528,126,84.8484848484849,24.2718446601942,0.970873786407767,16.3265306122449,32,145,580,613,156.730769230769,105.607476635514,38.0434782608696,0,13.2743362831858,50.9433962264151
"Jake Odorizzi",6397,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,24,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,30,2,3,0,0,0,0,0,28,33,6,8,0,0,0,0,0,0
"James Adduci",6448,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,2,5,5,0,0,0,0,0,33,59,176,185,51.0869565217391,35.0515463917526,9.75609756097561,2.35294117647059,3.40909090909091,22.3529411764706
"Steve Cishek",6483,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,70,2,2,0,0,0,0,0,32,80,6,6,0.99009900990099,0.970873786407767,0,0,0,0.925925925925926
"Jordy Mercer",6547,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,46,118,127,28.5714285714286,20,6.66666666666667,0,1.8348623853211,33,9,20,22,3.88679245283019,4.17073965461062,0,0,0,32,74,256,271,64.4859813084112,39.6396396396396,16.6666666666667,0,9.27835051546392,31,117,394,436,102.061855670103,61.3861386138614,27.6190476190476,2.63157894736842,8.69565217391304,46.7391304347826
"Alex Cobb",6562,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,18,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,28,6,7,0.961538461538462,0.934579439252336,0,0,0,0
"Bobby Wilson",6564,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,15,44,47,3.73831775700935,2.7027027027027,1.04166666666667,0,0,35,47,135,151,23.0769230769231,13.2075471698113,6.83760683760684,0,2.35294117647059,11.5384615384615
"Robert Stock",6576,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,3,4,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sean Rodríguez",6589,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,4,13,13,2,2,0,0,0,34,76,112,139,24.7524752475248,15.3846153846154,5.74712643678161,0,3.6697247706422,33,66,150,173,25.7731958762887,13.8613861386139,4.76190476190476,1.31578947368421,7.2463768115942,22.8260869565217
"Freddy Galvis",6609,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,104,356,394,81.9247049116027,56.4519892673293,14.1242653705537,1.25738714950333,10.9556956138595,30,47,141,159,30.8857228255455,20.9481808158765,5.5169369965795,0,4.26413255360624,29,147,557,589,149.735289068638,101.718804368567,30.0116382205032,1.30174433741213,18.2209499702688,28,162,602,656,145.564673700664,97.0591089973794,28.690421101342,5.29604914733609,13.8829560017087,60.3700097370983
"Brad Brach",6627,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,43,4,5,1.01010101010101,1.03092783505155,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carlos Carrasco",6632,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,12,15,19,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,32,4,4,1.01010101010101,1,0,0,0,0
"Chase d'Arnaud",6652,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,42,93,100,19.8019801980198,11.214953271028,5.26315789473684,0,4.05405405405405,9.375
"Craig Kimbrel",6655,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,39,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JB Shuck",6677,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,27,47,57,9.34579439252336,8.8235294117647,0,0.793650793650794,0,31,70,130,142,28.0898876404494,22.5806451612903,3.84615384615385,1,0,12.6582278481013
"Andrew Miller",6785,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,37,1,1,0,0,0,0,0,0
"Julio Teheran",6797,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,35,55,60,5.76923076923077,4.76190476190476,0.99009900990099,0,0,27,31,40,54,6.86274509803922,5.60747663551402,0,0,1.0989010989011,2
"Sam Freeman",6832,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,63,1,1,0,0,0,0,0,0
"Eduardo Núñez",6848,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,2,2,2,1.05263157894737,1.12359550561798,0,0,0,32,60,167,174,38.7755102040816,30.2083333333333,5.83333333333333,0,2.35294117647059,31,127,480,502,122.115384615385,90.0990099009901,20.5357142857143,2.23880597014925,9.61538461538461,51.8518518518519
"Mark Trumbo",6876,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,12,29,31,4.76190476190476,1.98019801980198,2.94117647058824,0,0,32,90,330,358,82.6923076923077,53.2710280373832,13.0434782608696,0,15.0442477876106,38.6792452830189
"Ian Desmond",6885,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,140,443,482,89.6825396825397,49.5726495726496,22.463768115942,1.3745704467354,15.625,32,160,555,619,112.931034482759,76.1904761904762,15.5555555555556,3.52422907488987,17.0542635658915,59.8540145985401
"Martín Maldonado",6887,"R",37,48,135,147,16.1616161616162,8.8235294117647,3,0,4.49438202247191,36,117,362,407,68.3168316831683,40.3846153846154,12.3711340206186,0,15.7894736842105,35,113,344,379,67.3684210526316,39.3617021276596,12.9032258064516,0,13.7614678899083,34,125,373,426,65.979381443299,41.4141414141414,11.3636363636364,0.970873786407767,12,33,47,135,165,30.8510638297872,19.3877551020408,4.3956043956044,0,6.97674418604651,32,105,333,374,69.0938511326861,37.2752293577982,18.3069224353628,0,13.5110294117647,31,119,373,404,89.4825268817204,60.4508893168687,20.2101661779081,1.92307692307692,8.42894969108561,40.9574468085106
"Johnny Cueto",6893,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,22,29,37,2.02020202020202,1.94174757281553,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,4,4,4,0,0,0,0,0,32,9,12,13,0,0,0,0,0,0
"Chase Anderson",6895,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,14,11,14,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,33,40,44,4.25531914893617,3.2258064516129,1.16279069767442,0,0,30,30,45,49,4.16666666666667,4.21052631578947,0,0,0,1.08695652173913
"Martín Pérez",6902,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,36,3,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,32,3,3,0,0,0,0,0,27,22,3,3,0,0,0,0,0,0
"Eric Campbell",6938,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,4,11,12,3.2967032967033,3.2967032967033,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ian Kennedy",6986,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,22,2,2,0.980392156862745,0.99009900990099,0,0,0,0
"Yadier Molina",7007,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,80,262,270,55.4455445544554,42.5742574257426,8.33333333333333,0,4.58715596330275,38,121,440,473,114.432989690722,79.4117647058823,19.7916666666667,0,13.4146341463415,37,42,145,156,36.8932038834951,29.6296296296296,2.1978021978022,0,4.04040404040404,36,113,419,452,117.708333333333,79,26.9662921348315,0,11.6279069767442,35,123,459,503,116.504854368932,71.4285714285714,22.7272727272727,0,23.2558139534884,56.1224489795918
"James Shields",7059,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,34,6,7,1,0.943396226415094,0,0,0,0
"Caleb Joseph",7087,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,3,8,9,0.943396226415094,0,0,0,1.0989010989011,33,20,38,41,8,6.06060606060606,1.94174757281553,0,0,32,82,265,280,55.7692307692308,36.4485981308411,15.2173913043478,2.40963855421687,2.65486725663717,26.4150943396226
"Daniel Bard",7115,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,67,1,1,0.862068965517241,0.900900900900901,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Daniel Hudson",7146,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,40,2,2,0,0,0,0,0,0
"Eric Young Jr.",7158,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,41,109,117,23.6559139784946,16.2443144899285,4.72533963378618,3.85579332947754,0.842389015247241,13.0463144161774
"Juan Centeno",7168,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,7,15,18,1.92307692307692,2.17391304347826,0,0,0,28,10,37,38,5.5045871559633,3.92156862745098,0.925925925925926,0,0.75187969924812,2.34375
"Logan Forsythe",7185,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,13,34,38,4,2,0.884955752212389,0,1.08695652173913,32,101,317,367,66.0550458715596,40.1709401709402,16.8316831683168,0.72463768115942,8.23529411764706,31,120,371,416,85.4678826328311,68.1706316652994,14.4739995207285,0,1.85185185185185,37.4181669394435
"César Puello",7216,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,5,8,11,2.67857142857143,2.67857142857143,0,0,0,28,44,125,147,31.0324129651861,21.214953271028,4.93506493506493,0,4.49019066040343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Matt Davidson",7226,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,13,34,37,5.09458512661395,3.125,0,0,2.45011737089202,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,22,43,47,7.52688172043011,3.57142857142857,1.02040816326531,0,2.27272727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,126,434,496,99,52.8301886792453,26.4367816091954,0,20.2020202020202,55.4347826086956
"Craig Stammen",7274,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,67,5,7,1.06382978723404,1.0752688172043,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,76,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carlos González",7287,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,45,145,166,30.474962389856,24.9946062567422,3.19957196361691,0,3.09117286017186,32,132,463,504,111.304347826087,67.8571428571429,27.1186440677966,2.64900662251656,13.2231404958678,57.7235772357724
"Jake Elmore",7290,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,20,47,49,10,9.27835051546392,0.78125,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salvador Perez",7304,"R",34,158,590,652,152.380952380952,103.960396039604,22.9508196721311,0,29.6703296703297,33,140,538,580,122.321428571429,83.7837837837838,19.4444444444444,0,21.2962962962963,32,114,445,473,102.727272727273,57.3913043478261,20.5357142857143,0.625,29.8701298701299,31,161,620,665,155.045871559633,85.0877192982456,21.2389380530973,0,61.5384615384615,30,37,150,156,45.8715596330275,23.8938053097345,10.8108108108108,0,11.1111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,129,510,544,117.647058823529,69.3069306930693,22.1153846153846,0,27,50.9803921568627
"Chris Gimenez",7324,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,25,57,66,11.6527037319117,8.60047627770654,0.854700854700855,0,2.35294117647059,6.69515669515669
"Sean Kazmar Jr.",7349,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,3,2,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Javy Guerra",7407,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,6,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,40,3,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J.A. Happ",7410,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,11,14,15,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,32,3,4,0,0,0,0,0,35,20,6,7,2,2.1978021978022,0,0,0,2
"Jay Jackson",7432,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,23,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,28,2,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ben Zobrist",7435,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,47,150,176,39.3939393939394,32.6667986537319,5.37865748709122,0,1.08754758020663,37,139,455,520,138.542808731187,94.2767355489953,29.5826730058109,2.6422406200458,10.2704553235193,65.2766952455183
"Gio González",7448,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,19,25,28,1.06382978723404,1.0752688172043,0,0,0,32,32,51,55,3.92628205128205,3.07283359914939,0.87719298245614,0,0,3.09983896940419
"Phil Hughes",7450,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,16,1,1,0,0,0,0,0,0
"Trevor Plouffe",7462,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,7,12,12,3.15789473684211,2.1978021978022,0,0,0.900900900900901,1.06382978723404
"Alex Avila",7476,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,34,89,111,16.0377358490566,5.45454545454545,9.375,1.63934426229508,0.884955752212389,33,23,49,62,8.7378640776699,5.60747663551402,2.04081632653061,0,1.08695652173913,32,63,164,201,32.6923076923077,16.3461538461538,8,0,10,31,80,194,234,32.3232323232323,18.8118811881188,6.59340659340659,0,7.86516853932584,13
"Neil Walker",7539,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,18,39,41,8.59598853868195,5.84225900681597,3.20273299882566,0,0,33,115,337,381,94.3295101297031,63.6469714649411,19.7320594038841,0.744546199091654,10.0401606425703,32,113,347,398,73.3095398861773,49.0473495566874,13.091861226271,1.52299725860493,9.5114569822741,44.4444444444444
"Nick Vincent",7555,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,18,3,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lonnie Chisenhall",7571,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,29,84,95,25.4716981132075,18.8118811881188,5.26315789473684,1.21951219512195,0.819672131147541,9.82142857142857
"Jordan Lyles",7593,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,32,6,6,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,28,45,48,4.12765957446809,4.21239330451169,0,0,0,27,37,15,20,0,0,0,0,0,3.17028985507246
"Tommy Milone",7608,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,23,2,2,0,0,0,0,0,31,5,7,9,0,0,0,0,0,0
