"name","playerid","new_GS","GS","Source","GS_adj_rate"
"Eric Pardinho","sa968102",0,NA,NA,NA
"Eric Prado","sa3021780",0.136,NA,NA,NA
"Eric Reyzelman","sa3020611",0.50675,NA,NA,NA
"Eric Silva","sa3017965",3,NA,NA,NA
"Eric Skoglund","16155",0.0746,NA,NA,NA
"Eric Stout","16873",0,NA,NA,NA
"Eric Torres","sa3017262",0,NA,NA,NA
"Eric Veras","sa3024462",0.1754,NA,NA,NA
"Eric Yardley","15538",0,NA,NA,NA
"Eric Yost","sa3022858",0.1644,NA,NA,NA
"Erich Uelmen","20323",2.42533333333333,4.552,"REZ1",0.532806092560047
"Erick Fedde","17425",28.1368941176471,26.072,"REZ1",1.07919968232767
"Erick Padilla","sa3019392",0,NA,NA,NA
"Erick Pinales","sa3007963",0,NA,NA,NA
"Erick Reynoso","sa3021749",0.1574,NA,NA,NA
"Erick Rodriguez","sa3015155",0.1754,NA,NA,NA
"Erik Martinez","sa3020835",0.09,NA,NA,NA
"Erik Miller","26252",2.00049058823529,3.799,"REZ1",0.526583466237245
"Erik Rivera","sa3010867",0.167,NA,NA,NA
"Erik Sabrowski","24978",-0.127,-0.635,"REZ1",0.2
"Erik Swanson","16587",0.640235294117647,3.628,"REZ1",0.176470588235294
"Erik Tolman","sa3021719",0.1754,NA,NA,NA
"Eriq Swan","sa3023514",0.1612,NA,NA,NA
"Eris Rodriguez","sa3017859",0,NA,NA,NA
"Ernesto Jaquez","sa3004869",0,NA,NA,NA
"Ernesto Mercedes","sa3018835",0.163,NA,NA,NA
"Ernie Day","sa3023004",0,NA,NA,NA
"Erubiel Armenta","sa3015125",0,NA,NA,NA
"Ervin Santana","3200",0.0161,NA,NA,NA
"Ervin Torres","sa3018827",0.1719,NA,NA,NA
"Esmerlin Vinicio","sa3014708",0.1328,NA,NA,NA
"Estarlin Cruz","sa3021000",0,NA,NA,NA
"Estarlin Escalante","sa3018906",0,NA,NA,NA
"Estarlin Francisco","sa3023693",0.1754,NA,NA,NA
"Estarlin Rodriguez","sa3004871",0,NA,NA,NA
"Esteban Luna","sa3024100",0.1754,NA,NA,NA
"Estibenzon Jimenez","sa3015983",0.1479,NA,NA,NA
"Ethan Bosacker","sa3023163",0.1628,NA,NA,NA
"Ethan Chenault","sa3023445",0,NA,NA,NA
"Ethan Hammerberg","sa3019849",0,NA,NA,NA
"Ethan Hankins","sa3008589",0.1754,NA,NA,NA
"Ethan Lindow","sa3005028",0.164,NA,NA,NA
"Ethan Pecko","sa3022997",7.07615,NA,NA,NA
"Ethan Roberts","24930",-0.0034,-0.017,"REZ1",0.2
"Ethan Routzahn","sa3017206",0,NA,NA,NA
"Ethan Small","26364",1.51729411764706,0.598,"REZ1",2.53728113318906
"Ettore Giulianelli","sa3015281",0,NA,NA,NA
"Eudry Alcantara","sa3019701",0.1316,NA,NA,NA
"Eudrys Manon","sa3009631",0,NA,NA,NA
"Eudy Liriano","sa3021765",0.0835,NA,NA,NA
"Euri Montero","sa3015989",0,NA,NA,NA
"Eury Perez","27768",13.7385058823529,5.501,"REZ1",2.49745607750462
"Eury Ramos","sa873729",0,NA,NA,NA
"Eury Rosado","sa3016489",0.0805,NA,NA,NA
"Evan Fitterer","sa3011433",11.5877,NA,NA,NA
"Evan Gates","sa3017311",0,NA,NA,NA
"Evan Johnson","sa3010000",0,NA,NA,NA
"Evan Justice","30008",0.265941176470588,1.507,"REZ1",0.176470588235294
"Evan Kravetz","27536",1.5,NA,NA,NA
"Evan Lee","24988",0.0742,NA,NA,NA
"Evan Marshall","12297",0,NA,NA,NA
"Evan McKendry","sa3010787",7.0685,NA,NA,NA
"Evan Miller","sa915725",0.0454,NA,NA,NA
"Evan Phillips","17734",-0.514764705882353,-2.917,"REZ1",0.176470588235294
"Evan Reifert","sa3014860",0,NA,NA,NA
"Evan Shawver","sa3017780",3.54385,NA,NA,NA
"Evan Sisk","sa3007612",0.142857142857143,NA,NA,NA
"Evan Taylor","sa3019950",0,NA,NA,NA
"Evelio Hernandez","sa3019487",0.1253,NA,NA,NA
"Ever Moya","sa917836",0,NA,NA,NA
"Everhett Hazelwood","sa3017197",0,NA,NA,NA
"Eward Rodriguez","sa3018293",0.1128,NA,NA,NA
"Eybersson Polanco","sa3018301",0.1705,NA,NA,NA
"Ezequiel Bonilla","sa3018334",0.0891,NA,NA,NA
"Ezequiel Jimenez","sa3022146",0.1526,NA,NA,NA
"Ezequiel Ventura","sa3011859",0,NA,NA,NA
"Fabian Gallardo","sa3024091",0.1461,NA,NA,NA
"Fabian Soto","sa3023829",0.1754,NA,NA,NA
"Fabian Ysalla","sa3021020",0.0975,NA,NA,NA
"Fabricio Reina","sa3003143",0,NA,NA,NA
"Federik Jimenez","sa3019645",0,NA,NA,NA
"Felipe Bello","sa3020084",0,NA,NA,NA
"Felipe De La Cruz","sa3016065",0.174,NA,NA,NA
"Felipe De Los Santos","sa3019262",0.0418,NA,NA,NA
"Felipito Santos","sa3010805",0,NA,NA,NA
"Felix Arronde","sa3016526",0.1721,NA,NA,NA
"Felix Bautista","20666",0.499058823529412,2.828,"REZ1",0.176470588235294
"Felix Cabrera","sa3016496",0,NA,NA,NA
"Felix Castro","sa3018361",0.1418,NA,NA,NA
"Felix Cepeda","sa3005445",0,NA,NA,NA
"Felix Minjarez","sa3007272",0,NA,NA,NA
"Felix Paulino","sa828972",0.0237,NA,NA,NA
"Felix Pena","13403",0,NA,NA,NA
"Felix Polanco","sa3008709",0,NA,NA,NA
"Felix Ramires","sa3005828",0,NA,NA,NA
"Fermin Magallanes","sa3021544",0,NA,NA,NA
"Fernando Abad","4994",0.962,3.367,"REZ1",0.285714285714286
"Fernando Cruz","7048",0.919744823529412,3.081,"REZ1",0.298521526624282
"Fernando Guanare","sa3015496",0,NA,NA,NA
"Fernando Lozano","sa3008585",0.0586,NA,NA,NA
"Fernando Olguin","sa3008571",0,NA,NA,NA
"Fernando Ortega","sa3009459",0,NA,NA,NA
"Fernando Perez","sa3018826",0.1754,NA,NA,NA
"Fernando Sanchez","sa3010134",0.1358,NA,NA,NA
"Fineas Del BontaSmith","sa3010821",0,NA,NA,NA
"Fitz Stadler","sa876081",0,NA,NA,NA
"Florencio Serrano","sa3010124",1.03185,NA,NA,NA
"Forrest Whitley","19586",1.07223529411765,4.076,"REZ1",0.263060670784506
"Foster Griffin","16432",0,NA,NA,NA
"Fraimin Marte","sa3015462",0,NA,NA,NA
"Frainer Mejias","sa3021535",0.0365,NA,NA,NA
"Frainger Aranguren","sa3003132",0.0395,NA,NA,NA
"Framber Valdez","17295",26.4470588235294,15.511,"REZ1",1.70505182280507
"Fran Castro","sa3010675",0,NA,NA,NA
"Francis Hernandez","sa3016223",0.0244,NA,NA,NA
"Francis Marte","sa3022118",0.1414,NA,NA,NA
"Francis Peguero","sa3005209",0.0174,NA,NA,NA
"Francis Pena","sa3019374",0,NA,NA,NA
"Francis Reynoso","sa3015619",0,NA,NA,NA
"Francis Rivera","sa3009217",0.1096,NA,NA,NA
"Francis Texido","sa3021028",0.174,NA,NA,NA
"Francisco Frias","sa3022278",0,NA,NA,NA
"Francisco Lucumi","sa3015460",0,NA,NA,NA
"Francisco Mercado","sa3019652",0.1547,NA,NA,NA
"Francisco Morales","22913",2,NA,NA,NA
"Francisco Morao","sa3022130",0.167,NA,NA,NA
"Francisco Pazos","sa3022380",0,NA,NA,NA
"Francisco Perez","21018",0.556208333333333,3.311,"REZ1",0.167988019732206
"Franck De La Rosa","sa3015964",0.0675,NA,NA,NA
"Franco Aleman","sa3018178",0.333333333333333,NA,NA,NA
"Francys Peguero","sa748442",0,NA,NA,NA
"Frander Veras","sa3008723",0,NA,NA,NA
"Franderly Morel","sa3020980",0,NA,NA,NA
"Frandy Rodriguez","sa3022144",0,NA,NA,NA
"Frank Duncan","sa738963",0.1754,NA,NA,NA
"Frank German","24750",0,NA,NA,NA
"Frank Martinez","sa3022132",0,NA,NA,NA
"Frank Moreno","sa3019294",0.1404,NA,NA,NA
"Frank Mozzicato","sa3018242",0.1754,NA,NA,NA
"Frank Rubio","sa3005162",0,NA,NA,NA
"Frankeli Arias","sa3018352",0.117,NA,NA,NA
"Frankie Montas","14309",20.7699058823529,26.508,"REZ1",0.783533494882788
"Frankie Scalzo Jr","sa3017724",0,NA,NA,NA
"Franklin Dacosta","sa3002925",0,NA,NA,NA
"Franklin De La Paz","sa3002811",0,NA,NA,NA
"Franklin Gil","sa3019626",0.1504,NA,NA,NA
"Franklin Gomez","sa3019153",0.1614,NA,NA,NA
"Franklin Marquez","sa3015305",0,NA,NA,NA
"Franklin Perez","sa873722",0,NA,NA,NA
"Franklin Sanchez","sa3015157",0,NA,NA,NA
"Franklyn Kilome","17861",0,NA,NA,NA
"Franklyn Moreta","sa3018888",0,NA,NA,NA
"Franly Urena","sa3022050",0.1023,NA,NA,NA
"Franny Cobos","sa3006494",0,NA,NA,NA
"Franyel Diaz","sa3020976",0.1688,NA,NA,NA
"Franyelson Rodriguez","sa3015456",0,NA,NA,NA
"Franyer Herrera","sa3019520",0.1723,NA,NA,NA
"Franyerson Reyes","sa3024586",0.1719,NA,NA,NA
"Fraser Ellard","29530",-0.237529411764706,-1.346,"REZ1",0.176470588235294
"Fraylin Suriel","sa3018357",0,NA,NA,NA
"Fraynel Nova","sa3019696",0.0626,NA,NA,NA
"Fred Schlichtholz","sa3004455",0,NA,NA,NA
"Fred Villarreal","sa3011477",0,NA,NA,NA
"Freddery Paulino","sa3005881",0.1595,NA,NA,NA
"Freddy Pacheco","sa3006164",0.1754,NA,NA,NA
"Freddy Peralta","18679",29.1459411764706,23.414,"REZ1",1.24480828463614
"Freddy Tarnok","23324",6.210625,2.184,"REZ1",2.84369276556777
"Frederic Frias","sa3021480",0,NA,NA,NA
"Frederic Garcia","sa3006575",0,NA,NA,NA
"Freilyn Guzman","sa3021760",0.1595,NA,NA,NA
"Freilyn Silverio","sa3019271",0.1461,NA,NA,NA
"Frelianderson Seijas","sa3018325",0,NA,NA,NA
"Frenny Grant","sa3021572",0.0381,NA,NA,NA
"Freylin Garcia","sa941791",0,NA,NA,NA
"Gabe Bierman","sa3016939",0,NA,NA,NA
"Gabe Emmett","sa3017938",0.0907,NA,NA,NA
"Gabe Klobosits","19881",0,NA,NA,NA
"Gabe Morales","sa3002781",0.1754,NA,NA,NA
"Gabe Mosser","sa3006834",10.0864,NA,NA,NA
"Gabe Speier","17170",0.803235294117647,3.885,"REZ1",0.206752971458854
"Gabe Starks","sa3023443",0,NA,NA,NA
"Gabriel Agostini","sa3015488",0.1754,NA,NA,NA
"Gabriel Agrazal","sa3017143",0,NA,NA,NA
"Gabriel Aguilera","sa3009494",0.1628,NA,NA,NA
"Gabriel Barbosa","sa3009593",0.1688,NA,NA,NA
"Gabriel Colmenarez","sa3022020",0.166,NA,NA,NA
"Gabriel Cotto","sa3007934",0.1679,NA,NA,NA
"Gabriel Hernandez","sa3015147",0,NA,NA,NA
"Gabriel Hughes","sa3020661",0,NA,NA,NA
"Gabriel Jackson","sa3009463",0.0472,NA,NA,NA
"Gabriel Jaramillo","sa3008559",0,NA,NA,NA
"Gabriel Ponce","sa3009985",0,NA,NA,NA
"Gabriel Reyes","sa3016833",0.1618,NA,NA,NA
"Gabriel Rodriguez","sa3007219",0,NA,NA,NA
"Gabriel Rodriguez","sa3016784",0.1579,NA,NA,NA
"Gabriel Sequeira","sa3014858",0,NA,NA,NA
"Gabriel Sosa","sa3011682",0,NA,NA,NA
"Gabriel Torres","sa3015447",0.1647,NA,NA,NA
"Gabriel Torres","sa3019383",0.1679,NA,NA,NA
"Gabriel Yanez","sa3005332",0,NA,NA,NA
"Gage Stanifer","sa3021731",0.1714,NA,NA,NA
"Garrett Acton","27583",1.07914285714286,3.777,"REZ1",0.285714285714286
"Garrett Apker","sa3020821",0.0163,NA,NA,NA
"Garrett Baumann","sa3023310",0.1737,NA,NA,NA
"Garrett Brown","sa3023169",0,NA,NA,NA
"Garrett Burhenn","sa3018173",11.087,NA,NA,NA
"Garrett Cleavinger","17897",-0.256764705882353,-1.455,"REZ1",0.176470588235294
"Garrett Crochet","27463",29.1103647058824,23.939,"REZ1",1.21602258681993
"Garrett Davila","sa875052",4,NA,NA,NA
"Garrett Farmer","sa3010811",0,NA,NA,NA
"Garrett Hawkins","sa3017383",0.1754,NA,NA,NA
"Garrett Hill","25097",3.7835,2.701,"REZ1",1.40077748981859
"Garrett Irvin","sa3020176",0,NA,NA,NA
"Garrett Leonard","sa3010141",0.0332,NA,NA,NA
"Garrett McDaniels","sa3020619",0,NA,NA,NA
"Garrett McMillan","sa3023006",0.0582,NA,NA,NA
"Garrett Ramsey","sa3020973",0,NA,NA,NA
"Garrett Richards","9784",0.0123,NA,NA,NA
"Garrett Schilling","sa3004770",0.1253,NA,NA,NA
"Garrett Schoenle","sa3016937",4.54165,NA,NA,NA
"Garrett Stallings","sa3014457",6.5613,NA,NA,NA
"Garrett Whitlock","20191",3.86969317647059,13.388,"REZ1",0.289041916378144
"Garrett Williams","sa738512",0.0191,NA,NA,NA
"Garrison Bryant","sa918939",0.1616,NA,NA,NA
"Garvin Alston","sa3010238",0,NA,NA,NA
"Gary Gill Hill","sa3020972",0.1739,NA,NA,NA
"Gavin Collyer","sa3011742",0,NA,NA,NA
"Gavin Hollowell","25427",1.609,8.045,"REZ1",0.2
"Gavin Stone","27792",12.8439166666667,21.625,"REZ1",0.593938342967245
"Gavin Williams","30122",24.9369529411765,22.276,"REZ1",1.11945380414691
"Geison Urbaez","sa3015135",0.1161,NA,NA,NA
"Gemil Santa","sa3018344",0.0418,NA,NA,NA
"Genderson Almonte","sa3019519",0,NA,NA,NA
"Genderson Zapata","sa3017613",0,NA,NA,NA
"Genesis Cabrera","17490",-0.140117647058824,-0.794,"REZ1",0.176470588235294
"Geoff Hartlieb","19558",0.486818181818182,1.785,"REZ1",0.272727272727273
"Geoffrey Gilbert","sa3020807",0,NA,NA,NA
"George Kirby","25436",30.9348235294118,32.685,"REZ1",0.946453221031414
"George Klassen","sa3023440",12.5877,NA,NA,NA
"George Soriano","21863",0.312910117647059,-1.004,"REZ1",-0.311663463791891
"Gerald Ogando","sa3005026",0,NA,NA,NA
"Geralmi Santana","sa3016462",0,NA,NA,NA
"Gerardo Abrego","sa3016741",0.0798,NA,NA,NA
"Gerardo Carrillo","sa3002790",0,NA,NA,NA
"Gerardo Gutierrez","sa3005379",0,NA,NA,NA
"Gerardo Reyes","16306",-0.1105,-0.663,"REZ1",0.166666666666667
"Gerelmi Maldonado","sa3016018",0.1691,NA,NA,NA
"Gerlin Rosario","sa3019251",0.0216,NA,NA,NA
"German Fajardo","sa3023035",0,NA,NA,NA
"German Marquez","15038",22.2350117647059,7.052,"REZ1",3.15300790764406
"German Nunez","sa3019287",0.1723,NA,NA,NA
"Geronimo Franzua","sa597245",1.0157,NA,NA,NA
"Gerrit Cole","13125",28.4867529411765,24.334,"REZ1",1.17065640425645
"Gerson Balbino","sa3019067",0.1077,NA,NA,NA
"Gerson Calzadilla","sa3016621",0,NA,NA,NA
"Gerson Garabito","19835",2.39078188235294,5.201,"REZ1",0.459677347116505
"Gerson Moreno","sa736656",0.5107,NA,NA,NA
"Geury Rodriguez","sa3019581",0.1384,NA,NA,NA
"Gianluca Dalatri","sa3015119",0,NA,NA,NA
"Gil Luna","sa3017301",0,NA,NA,NA
"Gilberto Alcala","sa3019045",0.0439,NA,NA,NA
"Gilberto Batista","sa3020987",0.1598,NA,NA,NA
"Gilberto Chu","sa873302",0,NA,NA,NA
"Gio Arriera","sa3004465",0,NA,NA,NA
"Giomar Diaz","sa3018797",0,NA,NA,NA
"Giovanny Gallegos","14986",-0.0743529411764706,-1.088,"REZ1",0.0683391003460208
"Giussepe Velasquez","sa3016463",0.1456,NA,NA,NA
"Gleiner Diaz","sa3015501",0,NA,NA,NA
"Glenn Albanese Jr","sa3017302",0.0195,NA,NA,NA
"Glenn Otto","21366",8.04433333333333,8.266,"REZ1",0.973183321235583
"Gordon Graceffo","29519",4.53924470588235,1.836,"REZ1",2.47235550429322
"Grabiel Salazar","sa3015667",0.0237,NA,NA,NA
"Graeme Stinson","sa3011900",0.044,NA,NA,NA
"Graham Ashcraft","27552",4.57341647058823,10.152,"REZ1",0.450494136188754
"Graham Firoved","sa3020557",0,NA,NA,NA
"Graham Hoffman","sa3018238",0,NA,NA,NA
"Graham Lawson","sa3014780",0,NA,NA,NA
"Graham Osman","sa3023063",0.0812,NA,NA,NA
"Graham Spraker","sa3004024",0,NA,NA,NA
"Grant Anderson","20546",-0.0483529411764706,-0.274,"REZ1",0.176470588235294
"Grant Black","sa3014846",0.0479,NA,NA,NA
"Grant Dayton","11203",0,NA,NA,NA
"Grant Ford","sa3010625",1.52045,NA,NA,NA
"Grant Gambrell","sa3011129",8.5856,NA,NA,NA
"Grant Gavin","sa918674",1.57265,NA,NA,NA
"Grant Hartwig","29946",-0.0287272727272727,-0.772,"REZ1",0.0372114931700424
"Grant Holman","30002",0.665176470588235,2.436,"REZ1",0.273060948517338
"Grant Holmes","16944",14.1503058823529,14.612,"REZ1",0.968403085296533
"Grant Judkins","sa3015004",0.1442,NA,NA,NA
"Grant Kipp","sa3020185",0.1635,NA,NA,NA
"Grant Rogers","sa3023522",0.1737,NA,NA,NA
"Grant Wolfram","sa3008313",0.285714285714286,NA,NA,NA
"Gray Fenter","sa875233",0.1754,NA,NA,NA
"Grayson Moore","sa3023275",0,NA,NA,NA
"Grayson Rodriguez","24492",25.7363411764706,20.963,"REZ1",1.22770315205222
"Grayson Thurman","sa3020756",0,NA,NA,NA
"Greg Holland","7196",0,NA,NA,NA
"Greg Weissert","20375",0.148058823529412,0.839,"REZ1",0.176470588235294
"Gregori Louis","sa3019699",0,NA,NA,NA
"Gregori Montano","sa3011464",0,NA,NA,NA
"Gregori Vasquez","sa873328",0,NA,NA,NA
"Gregoris Chalas","sa3008044",0,NA,NA,NA
"Gregory Sanchez","sa3024267",0.1754,NA,NA,NA
"Gregory Santos","21894",0.447529411764706,2.536,"REZ1",0.176470588235294
"Gregory Soto","19677",0.262058823529412,1.485,"REZ1",0.176470588235294
"Greiber Mendez","sa3018041",0,NA,NA,NA
"Greudis De Los Santos","sa3022012",0.1646,NA,NA,NA
"Griff McGarry","sa3017130",1.5,NA,NA,NA
"Griffin Canning","19867",12.1161411764706,5.877,"REZ1",2.06162007426758
"Griffin Jax","20253",0.135167764705882,-1.598,"REZ1",-0.0845855849223294
"Griffin McLarty","sa1115734",0.0744,NA,NA,NA
"Griffin Roberts","sa3008483",0,NA,NA,NA
"Guillermo Arvizu","sa3019117",0,NA,NA,NA
"Guillo Zuniga","19588",0.451529411764706,1.892,"REZ1",0.238651908966546
"Gunnar Groen","sa3019533",0.0179,NA,NA,NA
"Gunnar Hoglund","sa3019785",8.10683142857143,NA,NA,NA
"Gunner Mayer","sa3011199",0,NA,NA,NA
"Gus Varland","24737",0.379294117647059,0.816,"REZ1",0.46482122260669
"Gustavo Del Pozo","sa3009745",0,NA,NA,NA
"Gustavo Rivas","sa3016503",0,NA,NA,NA
"Gustavo Rodriguez","sa3008438",0,NA,NA,NA
"Haden Erbe","sa3020462",1.0251,NA,NA,NA
"Hader Blanco","sa3019266",0,NA,NA,NA
"Hagen Danner","22116",0,NA,NA,NA
"Haminton Mendez","sa3017150",0.137,NA,NA,NA
"Hamlet Garcia","sa3021022",0.1646,NA,NA,NA
"Hancel Rincon","sa3009629",0.1754,NA,NA,NA
"Hanfermin Vargas","sa3024227",0.1754,NA,NA,NA
"Hans Crouse","22192",0.653594273823529,1.037,"REZ1",0.630274130977367
"Hansel Rincon","sa3015450",0,NA,NA,NA
"Hansel Robles","11801",0,NA,NA,NA
"Hansel Rosario","sa3019247",0.1053,NA,NA,NA
"Hansen Butler","sa3011363",0,NA,NA,NA
"Harif Frias","sa3010251",0,NA,NA,NA
"Harol Arias","sa3015347",0,NA,NA,NA
"Harol Gonzalez","sa828505",0.1693,NA,NA,NA
"Harold Chirino","sa917637",0,NA,NA,NA
"Harold Cortijo","sa3004588",0,NA,NA,NA
"Harold Melenge","sa3009747",0.0602,NA,NA,NA
"Harrison Beethe","sa3017721",0,NA,NA,NA
"Harrison Cohen","sa3020811",0.0051,NA,NA,NA
"Harrison Durow","sa3023484",0,NA,NA,NA
"Harry Gustin","sa3023229",0.0512,NA,NA,NA
"Harry Rutkowski","sa3017067",0,NA,NA,NA
"Hayden Birdsong","31635",19.5351411764706,20.286,"REZ1",0.962986353961875
"Hayden Deal","sa3004680",0.0895,NA,NA,NA
"Hayden Durke","sa3022733",0,NA,NA,NA
"Hayden Harris","sa3019913",0,NA,NA,NA
"Hayden Juenger","sa3017103",2,NA,NA,NA
"Hayden Merda","sa3020826",0.1737,NA,NA,NA
"Hayden Minton","sa3023155",0.1721,NA,NA,NA
"Hayden Mullins","sa3023218",0.1656,NA,NA,NA
"Hayden Nierman","sa3020573",0,NA,NA,NA
"Hayden Seig","sa3018115",0.51805,NA,NA,NA
"Hayden Snelsire","sa3023138",0.0396,NA,NA,NA
"Hayden Wesneski","27581",13.2813294117647,15.997,"REZ1",0.83023875800242
"Hayden Wynja","sa3020464",0.1635,NA,NA,NA
"Hayder Ortiz","sa3019428",0,NA,NA,NA
"Hayes Heinecke","sa3017819",0.0314,NA,NA,NA
"Haylen Green","sa3017716",0.0139,NA,NA,NA
"Hayrol Done","sa3018879",0,NA,NA,NA
"Hazahel Quijada","sa3007586",0,NA,NA,NA
"Heath Hembree","11632",0.949142857142857,3.322,"REZ1",0.285714285714286
"Heath Holder","sa602623",0,NA,NA,NA
"Hector Neris","11804",0.338647058823529,1.919,"REZ1",0.176470588235294
"Hector Perez","18592",0,NA,NA,NA
"Hector Santiago","4026",0.02,NA,NA,NA
"Heisell Baro","sa3009225",0,NA,NA,NA
"Heitor Tokar","sa3005683",0.1507,NA,NA,NA
"Helcris Olivarez","sa3002965",5.5601,NA,NA,NA
"Hendry Nunez","sa3006585",0,NA,NA,NA
"Henrison Mota","sa3016801",0,NA,NA,NA
"Henry Baez","sa3016584",11.5877,NA,NA,NA
"Henry Gomez","sa3009993",0,NA,NA,NA
"Henry Henry","sa918121",0,NA,NA,NA
"Henry Lalane","sa3016066",0.1518,NA,NA,NA
"Henry Martinez","sa3020963",0.0732,NA,NA,NA
"Henry Montilla","sa3019240",0.1349,NA,NA,NA
"Henry Tejada","sa3019275",0.0675,NA,NA,NA
"Henry Valencio","sa3005257",0,NA,NA,NA
"Henry Williams","sa3020901",0.1739,NA,NA,NA
"Henson Leal","sa3019175",0,NA,NA,NA
"Heribert Garcia","sa3006408",0.1096,NA,NA,NA
"Hever Bueno","sa738180",0,NA,NA,NA
"Hiro Wyatt","sa3023613",0.1658,NA,NA,NA
"Hirokazu Sawamura","27515",0,NA,NA,NA
"Hobie Harris","18615",0.402333333333333,2.414,"REZ1",0.166666666666667
"Hoby Milner","13346",0.935331764705882,4.415,"REZ1",0.211853174338818
"Hogan Harris","21520",4.29561058823529,9.166,"REZ1",0.468646147527307
"Holden Capps","sa3004097",0,NA,NA,NA
"Holden Laws","sa3008332",0,NA,NA,NA
"Holden Powell","sa3014854",0,NA,NA,NA
"Holt Jones","sa3017368",0,NA,NA,NA
"Horacio Andujar","sa3010370",0,NA,NA,NA
"Houston Harding","sa3017820",5.57625,NA,NA,NA
"Houston Roth","sa3011527",2.5,NA,NA,NA
"Huascar Brazoban","6107",0.161117647058824,0.913,"REZ1",0.176470588235294
"Huascar Ynoa","20468",2,NA,NA,NA
"Hudson Leach","sa3023649",0.0128,NA,NA,NA
"HueiSheng Lin","sa3010249",0.1186,NA,NA,NA
"Hueston Morrill","sa3022408",0,NA,NA,NA
"Hugh Fisher","sa3017255",0,NA,NA,NA
"Hugo Beltran","sa3006354",0,NA,NA,NA
"Hugo Villalobos","sa3008729",0.0877,NA,NA,NA
"Humberto Castellanos","21183",7.215,0.79,"REZ1",9.13291139240506
"Humberto Mejia","20739",0.1754,NA,NA,NA
"HungLeng Chang","sa3019518",0.1637,NA,NA,NA
"Hunter Barco","sa3022409",0.78913,NA,NA,NA
"Hunter Bigge","26259",0.541914705882353,2.015,"REZ1",0.268940300686031
"Hunter Breault","sa3017499",0,NA,NA,NA
"Hunter Brown","25880",27.9492588235294,25.118,"REZ1",1.11271832245917
"Hunter Dobbins","sa3018275",5.54385,NA,NA,NA
"Hunter Dollander","sa3019302",0.0672,NA,NA,NA
"Hunter Dula","sa3017392",0,NA,NA,NA
"Hunter Furtado","sa3023447",0,NA,NA,NA
"Hunter Gaddis","25636",2.86025858823529,8.088,"REZ1",0.353642258683889
"Hunter Greene","22182",25.4211764705882,14.789,"REZ1",1.71892463794633
"Hunter Gregory","sa3017754",2.0172,NA,NA,NA
"Hunter Harvey","15507",0.485823529411765,2.753,"REZ1",0.176470588235294
"Hunter Hayes","sa3020450",0,NA,NA,NA
"Hunter Kublick","sa3022879",0.146,NA,NA,NA
"Hunter Mann","sa3023231",0,NA,NA,NA
"Hunter McMahon","sa3010658",0.5,NA,NA,NA
"Hunter Owen","sa3023474",0.1739,NA,NA,NA
"Hunter Parks","sa3017640",7.0877,NA,NA,NA
"Hunter Parsons","sa3011606",0.5277,NA,NA,NA
"Hunter Patteson","sa3020954",0.1554,NA,NA,NA
"Hunter Peck","sa3014873",0,NA,NA,NA
"Hunter Perdue","sa3016905",0.167,NA,NA,NA
"Hunter Riggins","sa3020340",0.1309,NA,NA,NA
"Hunter Schryver","sa873263",0,NA,NA,NA
"Hunter Stanley","sa3018148",6.55675,NA,NA,NA
"Hunter Stratton","23455",0.299235294117647,1.029,"REZ1",0.290802035099754
"Hunter Strickland","7836",0.0739411764705882,0.419,"REZ1",0.176470588235294
"Hunter Wood","15091",0,NA,NA,NA
"Hurston Waldrep","33527",7.06926533333333,12.009,"REZ1",0.588663946484581
"HyeonJong Yang","27513",0.0746,NA,NA,NA
"Hyun Jin Ryu","14444",3.82357142857143,12.944,"REZ1",0.295393342751192
"HyunSeok Jang","sa3023601",0.1684,NA,NA,NA
"Hyunil Choi","sa3009992",8.5852,NA,NA,NA
"Ian Anderson","19951",15.7505571428571,NA,NA,NA
"Ian Bedell","sa3014538",9.0857,NA,NA,NA
"Ian Churchill","sa3020234",0,NA,NA,NA
"Ian Clarkin","sa737534",6,NA,NA,NA
"Ian Foggo","sa3017611",0,NA,NA,NA
"Ian Gibaut","17871",2.98190909090909,10.267,"REZ1",0.290436260924232
"Ian Hamilton","19261",0.113616705882353,-0.336,"REZ1",-0.338144957983193
"Ian Kennedy","6986",-0.0717142857142857,-0.251,"REZ1",0.285714285714286
"Ian Koenig","sa3020568",0.1728,NA,NA,NA
"Ian Krol","10066",0,NA,NA,NA
"Ian McKinney","sa738318",0.1349,NA,NA,NA
"Ian Mejia","sa3019911",10.587,NA,NA,NA
"Ian Seymour","sa3014512",5.96686571428571,NA,NA,NA
"Ian Villers","sa3017303",0.0249,NA,NA,NA
"Ignacio Briceno","sa3015459",0.0418,NA,NA,NA
"Ignacio Feliz","sa3002982",0,NA,NA,NA
"Ike Buxton","sa3020180",0.1754,NA,NA,NA
"Ike Schlabach","sa875796",0,NA,NA,NA
"Ilmerson Colon","sa3019539",0,NA,NA,NA
"Indigo Diaz","sa3011726",0.0833,NA,NA,NA
"Inmer Lobo","sa3019151",0,NA,NA,NA
"Inohan Paniagua","sa3006417",0.167,NA,NA,NA
"Irv Carter","sa3019239",0,NA,NA,NA
"Irving Cota","sa3022108",0.0384,NA,NA,NA
"Irving Vazquez","sa3019180",0,NA,NA,NA
"Isaac Coffey","sa3020222",9.58525,NA,NA,NA
"Isaac Gallegos","sa3023183",0,NA,NA,NA
