"name","playerid","new_LOB%","LOB%","Source","LOB%_adj_rate"
"Kyle Hurt","27514",0.7211625,0.677,"REZ1",1.06523264401773
"Kyle Johnson","sa921678",0.707913,NA,NA,NA
"Kyle Johnston","sa3004571",0.708296,NA,NA,NA
"Kyle Jones","sa3020556",0.695594,NA,NA,NA
"Kyle Keller","18890",0.712906,NA,NA,NA
"Kyle Kubat","sa827380",0.70723,NA,NA,NA
"Kyle Larsen","sa3021983",0.675416,NA,NA,NA
"Kyle Leahy","24763",0.707035647058823,0.727,"REZ1",0.972538716724654
"Kyle Luckham","sa3020378",0.675747,NA,NA,NA
"Kyle Marman","sa3008668",0.714058,NA,NA,NA
"Kyle McGowin","15071",0.694673,NA,NA,NA
"Kyle Molnar","sa3014909",0.699198,NA,NA,NA
"Kyle Mora","sa3018281",0.707122,NA,NA,NA
"Kyle Muller","20167",0.699568,0.722,"REZ1",0.968930747922438
"Kyle Nelson","20515",0.717443058823529,0.658,"REZ1",1.09033899517254
"Kyle Nicolas","27775",0.710581294117647,0.687,"REZ1",1.03432502782772
"Kyle Ryan","11753",0.708827,NA,NA,NA
"Kyle Scott","sa3023049",0.679504,NA,NA,NA
"Kyle Tyler","22092",0.698614235294118,0.727,"REZ1",0.960954931628773
"Kyle Virbitsky","sa3017491",0.700612,NA,NA,NA
"Kyle Whitten","sa3016936",0.7004605,NA,NA,NA
"Kyle Wilcox","sa857699",0.697703,NA,NA,NA
"Kyle Wilson","sa875768",0.704165,NA,NA,NA
"Kyle Wright","19665",0.685368117647059,0.639,"REZ1",1.07256356439289
"Kyle Zimmer","14169",0.715696,NA,NA,NA
"Kyle Zurak","sa3004864",0.715754,NA,NA,NA
"LJ McDonough","sa3023172",0.706729,NA,NA,NA
"Lachlan Wells","sa877857",0.694265,NA,NA,NA
"Lael Lockhart","sa3017502",0.712691,NA,NA,NA
"Lake Bachar","19222",0.716945294117647,0.715,"REZ1",1.00272069107363
"Lance Lynn","2520",0.7143,0.725,"REZ1",0.985241379310345
"Lance McCullers Jr","14120",0.732989571428571,NA,NA,NA
"Landany Alfonseca","sa3019191",0.67435,NA,NA,NA
"Landen Roupp","30076",0.737073647058824,0.785,"REZ1",0.938947321094043
"Landon Harper","sa3020404",0.7039575,NA,NA,NA
"Landon Knack","27487",0.724792470588235,0.751,"REZ1",0.965103156575546
"Landon Leach","sa3005243",0.684026,NA,NA,NA
"Landon Marceaux","sa3017913",0.683759,NA,NA,NA
"Landon Sims","sa3021979",0.698417,NA,NA,NA
"Landon Tomkins","sa3022798",0.690149,NA,NA,NA
"Lane Ramsey","25071",0.694990416666667,0.664,"REZ1",1.04667231425703
"Larson Kindreich","sa3017505",0.7080225,NA,NA,NA
"Layne Henderson","sa3007718",0.715688,NA,NA,NA
"Layonel Ovalles","sa3015993",0.705838,NA,NA,NA
"Lazaro Estrada","sa3005471",0.705321,NA,NA,NA
"Leam Mendez","sa3019432",0.695404,NA,NA,NA
"Leandro Lopez","sa3016748",0.699049,NA,NA,NA
"Ledwin Gonzalez","sa3022043",0.686914,NA,NA,NA
"Ledwin Taveras","sa3019065",0.668634,NA,NA,NA
"Lenin Mendez","sa3021777",0.673536,NA,NA,NA
"Lenny Torres Jr","sa3008329",0.690161,NA,NA,NA
"Leodarlyn Colon","sa3019719",0.665392,NA,NA,NA
"Leomar Rosario","sa3019127",0.670047,NA,NA,NA
"Leon Hunter Jr","sa3010260",0.732063,NA,NA,NA
"Leonard Garcia","sa3015156",0.701166,NA,NA,NA
"Leonardo Lugo","sa3018340",0.666723,NA,NA,NA
"Leonardo Pestana","sa3005456",0.691685,NA,NA,NA
"Leonardo Rossel","sa3022317",0.67407,NA,NA,NA
"Leonardo Taveras","sa3002934",0.6966345,NA,NA,NA
"Leonel Sequera","sa3019268",0.686369,NA,NA,NA
"Leoni De La Cruz","sa3016070",0.699131,NA,NA,NA
"Lester Nin","sa3019371",0.669564,NA,NA,NA
"Leudy Tirado","sa3022241",0.679509,NA,NA,NA
"Leuris Portorreal","sa3021520",0.668754,NA,NA,NA
"Leury Tejada","sa3007935",0.683136,NA,NA,NA
"Levi Prater","sa3014861",0.699281,NA,NA,NA
"Levi Stoudt","25650",0.69974,0.737,"REZ1",0.94944369063772
"Levi Thomas","sa3014801",0.685911,NA,NA,NA
"Levi Wells","sa3023441",0.692731,NA,NA,NA
"Lewis Sifontes","sa3021016",0.675711,NA,NA,NA
"Lewis Thorpe","15906",0.700331,NA,NA,NA
"Liam Doolan","sa3020947",0.689617,NA,NA,NA
"Liam Hendriks","3548",0.721929058823529,0.661,"REZ1",1.0921770935303
"Liam Jenkins","sa3007458",0.694015,NA,NA,NA
"Liam Norris","sa3014543",0.715935,NA,NA,NA
"Liam Simon","sa3020256",0.687134,NA,NA,NA
"Liam Sullivan","sa3022952",0.699917,NA,NA,NA
"Lincoln Henzman","sa3005187",0.709637,NA,NA,NA
"Liomar Martinez","sa3019612",0.670022,NA,NA,NA
"Lisander Brito","sa3008704",0.678479,NA,NA,NA
"Lisander De La Cruz","sa3015361",0.682986,NA,NA,NA
"Lisandro Almonte","sa3015497",0.693798,NA,NA,NA
"Lisandro Santos","sa945728",0.735219,NA,NA,NA
"Lisnerkin Lantigua","sa3019258",0.673066,NA,NA,NA
"Listher Sosa","sa3009725",0.69945,NA,NA,NA
"Liu Fuenmayor","sa3003126",0.712433,NA,NA,NA
"Livan Reinoso","sa3020331",0.694484,NA,NA,NA
"Ljay Newsome","19942",0.714334,NA,NA,NA
"Lluveres Severino","sa3020601",0.674526,NA,NA,NA
"Locke St John","16850",0.70945,NA,NA,NA
"Logan Allen","18555",0.717283333333333,0.72,"REZ1",0.996226851851852
"Logan Allen","27589",0.721774117647059,0.74,"REZ1",0.975370429252782
"Logan Boyer","sa3015002",0.728008,NA,NA,NA
"Logan Britt","sa3023170",0.674129,NA,NA,NA
"Logan Clayton","sa3020890",0.6980145,NA,NA,NA
"Logan Cozart","sa875283",0.716989,NA,NA,NA
"Logan Evans","sa3023077",0.699730166666667,NA,NA,NA
"Logan Gilbert","22250",0.73867,0.712,"REZ1",1.03745786516854
"Logan Gillaspie","22461",0.716493333333333,0.725,"REZ1",0.988266666666667
"Logan Gragg","sa3010306",0.694791,NA,NA,NA
"Logan Henderson","sa3020080",0.724882333333333,NA,NA,NA
"Logan Hofmann","sa3014852",0.682715,NA,NA,NA
"Logan Lyle","sa3018267",0.697511,NA,NA,NA
"Logan Martin","sa3023213",0.676329,NA,NA,NA
"Logan Rinehart","sa3010255",0.715406,NA,NA,NA
"Logan Sawyer","sa829628",0.715568,NA,NA,NA
"Logan Shore","sa738442",0.690425,NA,NA,NA
"Logan VanWey","sa3019956",0.730420333333333,NA,NA,NA
"Logan Verrett","12905",0.701774,NA,NA,NA
"Logan Webb","17995",0.722976705882353,0.743,"REZ1",0.973050748159291
"Logan Workman","sa3017313",0.69638,NA,NA,NA
"Lorenzo Encarnacion","sa3015498",0.668888,NA,NA,NA
"Lou Trivino","15043",0.701763428571429,NA,NA,NA
"Louis Head","13259",0.711332,NA,NA,NA
"Louis Varland","27691",0.708771714285714,NA,NA,NA
"Luarbert Arias","sa3007599",0.710911714285714,NA,NA,NA
"Lucas Braun","sa3022996",0.711271,NA,NA,NA
"Lucas Erceg","19360",0.727211058823529,0.715,"REZ1",1.01707840394899
"Lucas Gilbreath","21290",0.690956470588235,0.691,"REZ1",0.999937005192815
"Lucas Giolito","15474",0.697932705882353,0.648,"REZ1",1.07705664488017
"Lucas Gordillo","sa3021549",0.695478,NA,NA,NA
"Lucas Gordon","sa3023036",0.699161,NA,NA,NA
"Lucas Jacobsen","sa918634",0.723639,NA,NA,NA
"Lucas Knowles","sa3011676",0.696084,NA,NA,NA
"Lucas Luetge","8337",0.717014166666667,0.684,"REZ1",1.04826632553606
"Lucas Sims","13470",0.704103411764706,0.682,"REZ1",1.03240969466966
"Lucas Wepf","sa3020704",0.708214,NA,NA,NA
"Luciano Romero","sa3018848",0.674427,NA,NA,NA
"Ludwin Jimenez","sa3005856",0.691937,NA,NA,NA
"Luichi Casilla","sa3018332",0.692344,NA,NA,NA
"Luifer Romero","sa3018349",0.683425,NA,NA,NA
"Luigi Hernandez","sa3016022",0.68619,NA,NA,NA
"Luimy Munoz","sa3021803",0.673954,NA,NA,NA
"Luinder Avila","sa3006507",0.683388428571429,NA,NA,NA
"Luis A Reyes","sa3019049",0.688063,NA,NA,NA
"Luis A Rodriguez","sa3016064",0.696552,NA,NA,NA
"Luis Aguilar","sa3018893",0.676798,NA,NA,NA
"Luis Aguilar","sa3020982",0.671672,NA,NA,NA
"Luis Alcala","sa3011880",0.67327,NA,NA,NA
"Luis Almonte","sa3009525",0.692194,NA,NA,NA
"Luis Amaya","sa872809",0.724803,NA,NA,NA
"Luis Amoroso","sa3005889",0.664059,NA,NA,NA
"Luis Angel Rodriguez","sa3005435",0.7124535,NA,NA,NA
"Luis Arejula","sa3016619",0.69585,NA,NA,NA
"Luis Arestigueta","sa3021521",0.673437,NA,NA,NA
"Luis Avila","sa3021805",0.692254,NA,NA,NA
"Luis Avilan","2882",0.719213,NA,NA,NA
"Luis Baldiris","sa3016814",0.688902,NA,NA,NA
"Luis Barroso","sa3005697",0.685127,NA,NA,NA
"Luis Beltran","sa3021509",0.686333,NA,NA,NA
"Luis Bermudez","sa3018317",0.67557,NA,NA,NA
"Luis Carias","sa3021006",0.662491,NA,NA,NA
"Luis Carrasco","sa1172127",0.68513,NA,NA,NA
"Luis Castillo","15689",0.730338941176471,0.687,"REZ1",1.06308433941262
"Luis Castillo","sa3022358",0.673257,NA,NA,NA
"Luis Cepeda","sa3006132",0.684697,NA,NA,NA
"Luis Cesar","sa3018368",0.679722,NA,NA,NA
"Luis Cessa","13345",0.698070833333333,0.693,"REZ1",1.00731721981722
"Luis Cohen","sa3019269",0.660926,NA,NA,NA
"Luis Contreras","25839",0.722932941176471,0.789,"REZ1",0.916264817714158
"Luis Curvelo","sa3008169",0.699717285714286,NA,NA,NA
"Luis De Avila","sa3005839",0.7098635,NA,NA,NA
"Luis De Aza","sa3021038",0.675795,NA,NA,NA
"Luis De La Cruz","sa3020981",0.68442,NA,NA,NA
"Luis De La Rosa","sa3009778",0.689393,NA,NA,NA
"Luis De Leon","sa3019283",0.710757,NA,NA,NA
"Luis Devers","sa3005694",0.693076,NA,NA,NA
"Luis Diaz","sa3015146",0.678365,NA,NA,NA
"Luis Espinoza","sa3021043",0.676578,NA,NA,NA
"Luis Espinoza","sa3024262",0.667115,NA,NA,NA
"Luis F Castillo","20638",0.729041,NA,NA,NA
"Luis F Ortiz","16942",0.705869583333333,0.713,"REZ1",0.989999415614773
"Luis Flores","sa3018818",0.692838,NA,NA,NA
"Luis Frias","21997",0.685234470588235,0.593,"REZ1",1.15553873623648
"Luis Garcia","23735",0.720264352941176,0.694,"REZ1",1.03784488896423
"Luis Garcia","6984",0.700672,0.635,"REZ1",1.10342047244094
"Luis Garcia","sa3015468",0.678579,NA,NA,NA
"Luis Garcia","sa3021753",0.687558,NA,NA,NA
"Luis Gastelum","sa3020964",0.703133,NA,NA,NA
"Luis German","sa3019658",0.698398,NA,NA,NA
"Luis Gil","21052",0.725730823529412,0.709,"REZ1",1.02359777648718
"Luis Gomez","sa3006376",0.677954,NA,NA,NA
"Luis Gonzalez","sa3019164",0.675091,NA,NA,NA
"Luis Gonzalez","sa550522",0.712337333333333,NA,NA,NA
"Luis Guerrero","31184",0.7183356,0.715,"REZ1",1.00466517482517
"Luis Guevara","sa3021011",0.677344,NA,NA,NA
"Luis Gutierrez","sa3016469",0.699689,NA,NA,NA
"Luis Hernandez","sa3018812",0.691479,NA,NA,NA
"Luis Jerez","sa3021495",0.674042,NA,NA,NA
"Luis Joseph","sa3016228",0.679244,NA,NA,NA
"Luis L Ortiz","27646",0.718951058823529,0.738,"REZ1",0.974188426590148
"Luis Ledo","sa740812",0.7027775,NA,NA,NA
"Luis Madero","20399",0.688714,NA,NA,NA
"Luis Madrazo","sa3019134",0.716812,NA,NA,NA
"Luis Maracara","sa3024260",0.67081,NA,NA,NA
"Luis Martinez","sa3016041",0.676468,NA,NA,NA
"Luis MartinezGomez","sa3023285",0.681528,NA,NA,NA
"Luis Medina","21649",0.699592083333333,0.689,"REZ1",1.01537312530237
"Luis Mey","sa3010130",0.6865006,NA,NA,NA
"Luis Moncada","sa873694",0.696568,NA,NA,NA
"Luis Montas","sa3015102",0.696945,NA,NA,NA
"Luis Morales","sa3021487",0.695049,NA,NA,NA
"Luis Morellis","sa3021489",0.668888,NA,NA,NA
"Luis Moreno","sa3002928",0.703775,NA,NA,NA
"Luis Moreno","sa3009950",0.7012935,NA,NA,NA
"Luis Nunez","sa3009715",0.680546,NA,NA,NA
"Luis Osorio","sa3015988",0.66531,NA,NA,NA
"Luis Oviedo","21728",0.708125,NA,NA,NA
"Luis Pacheco","sa3002678",0.726886,NA,NA,NA
"Luis Palacios","sa3003021",0.69349,NA,NA,NA
"Luis Patino","22815",0.698066941176471,0.663,"REZ1",1.05289131399166
"Luis Perales","sa3014677",0.6967805,NA,NA,NA
"Luis Peralta","24203",0.693047882352941,0.622,"REZ1",1.11422489124267
"Luis Perdomo","14682",0.723379,NA,NA,NA
"Luis Polanco","sa3016739",0.682088,NA,NA,NA
"Luis Quinones","sa1170867",0.7085025,NA,NA,NA
"Luis Ramirez","sa3018353",0.675641,NA,NA,NA
"Luis Ramirez","sa3020831",0.690698,NA,NA,NA
"Luis Reyes","sa3020983",0.67417,NA,NA,NA
"Luis Reyes","sa737048",0.689796,NA,NA,NA
"Luis Rijo","sa916950",0.681319,NA,NA,NA
"Luis Rodriguez","sa3021816",0.680922,NA,NA,NA
"Luis Romero","sa3003109",0.704884,NA,NA,NA
"Luis Rujano","sa3020904",0.682173,NA,NA,NA
"Luis Sanchez","sa3015219",0.694826,NA,NA,NA
"Luis Serna","sa3016528",0.690522,NA,NA,NA
"Luis Severino","15890",0.715339411764706,0.773,"REZ1",0.925406742257058
"Luis Talavera","sa3009212",0.676609,NA,NA,NA
"Luis Tejeda","sa3016589",0.689788,NA,NA,NA
"Luis Tejeda","sa3019176",0.675426,NA,NA,NA
"Luis Torres","sa3018320",0.705275,NA,NA,NA
"Luis Valdez","sa3015974",0.693969,NA,NA,NA
"Luis Valdez","sa3019288",0.668658,NA,NA,NA
"Luis Vargas","sa3009592",0.687354,NA,NA,NA
"Luis Vasquez","sa3021001",0.669526,NA,NA,NA
"Luis Vega","sa3009830",0.674635,NA,NA,NA
"Luis Velasquez","sa3010135",0.713345,NA,NA,NA
"Luis Victorino","sa3019289",0.665728,NA,NA,NA
"Luis Viloria","sa3015495",0.70384,NA,NA,NA
"Luis Vizcaino","sa3011812",0.69035,NA,NA,NA
"Luke Albright","sa3017592",0.7049875,NA,NA,NA
"Luke Anderson","sa3017984",0.696506,NA,NA,NA
"Luke Bard","14288",0.712075,NA,NA,NA
"Luke Barker","19609",0.70592,NA,NA,NA
"Luke Bell","sa3022731",0.702601,NA,NA,NA
"Luke Boyd","sa3016904",0.687303,NA,NA,NA
"Luke Farrell","15101",0.695114,NA,NA,NA
"Luke Fox","sa3023673",0.693665,NA,NA,NA
"Luke Jackson","11752",0.731552941176471,0.735,"REZ1",0.99531012404962
"Luke Little","28036",0.740043058823529,0.732,"REZ1",1.01098778527805
"Luke Murphy","sa3017653",0.706644,NA,NA,NA
"Luke Russo","sa3023502",0.691084,NA,NA,NA
"Luke Savage","sa3022943",0.691139,NA,NA,NA
"Luke Shilling","sa3014781",0.71113,NA,NA,NA
"Luke Stofel","sa3023087",0.705492,NA,NA,NA
"Luke Summers","sa3018284",0.718287,NA,NA,NA
"Luke Taggart","sa3017932",0.667669,NA,NA,NA
"Luke Weaver","16918",0.728014,0.758,"REZ1",0.960440633245383
"Luke Westphal","sa869541",0.71786,NA,NA,NA
"Luke Young","sa3020819",0.682496,NA,NA,NA
"Lyon Richardson","24581",0.69014,0.647,"REZ1",1.06667697063369
"MD Johnson","sa3010364",0.6851995,NA,NA,NA
"Mac Lardner","sa3014928",0.705062,NA,NA,NA
"Mac Sceroler","22218",0.713125,NA,NA,NA
"MacKenzie Gore","22201",0.725071176470588,0.72,"REZ1",1.00704330065359
"Maceo Campbell","sa3016797",0.698182,NA,NA,NA
"Mack Anglin","sa3020620",0.6843,NA,NA,NA
"Mack Lemieux","sa875726",0.717114,NA,NA,NA
"Maddux Bruns","sa3017782",0.702104,NA,NA,NA
"Madinson Frias","sa3024244",0.665595,NA,NA,NA
"Madison Bumgarner","5524",0.739315714285714,0.853,"REZ1",0.86672416680623
"Madison Jeffrey","sa3018206",0.694437,NA,NA,NA
"Mado Villegas","sa3018343",0.675847,NA,NA,NA
"Magdiel Cotto","sa3023251",0.702674,NA,NA,NA
"Magnus Ellerts","sa3020813",0.7386765,NA,NA,NA
"Maicor Serrano","sa3019079",0.6764,NA,NA,NA
"Maikel Hernandez","sa3018331",0.674509,NA,NA,NA
"Maikel Miralles","sa3022418",0.689073,NA,NA,NA
"Maikel Rodriguez","sa3024559",0.664981,NA,NA,NA
"Malcolm Van Buren","sa918752",0.707177,NA,NA,NA
"Malik Barrington","sa3017644",0.703922,NA,NA,NA
"Malik Binns","sa3017987",0.695096,NA,NA,NA
"Malvin Pena","sa830644",0.710173,NA,NA,NA
"Manny Banuelos","5365",0.738116,NA,NA,NA
"Manny Ramirez","sa3004833",0.690695,NA,NA,NA
"Manuel Alvarez","sa3005410",0.702617,NA,NA,NA
"Manuel Cachutt","sa3003133",0.69406,NA,NA,NA
"Manuel Castro","sa3017493",0.727577,NA,NA,NA
"Manuel Cazorla","sa3018829",0.67744,NA,NA,NA
"Manuel Davila","sa3024787",0.668823,NA,NA,NA
"Manuel De La Rosa","sa3015950",0.702891,NA,NA,NA
"Manuel Espinoza","sa3010242",0.6891075,NA,NA,NA
"Manuel Heredia","sa3021997",0.678849,NA,NA,NA
"Manuel Medina","sa3011728",0.698368,NA,NA,NA
"Manuel Mercedes","sa3015214",0.686204,NA,NA,NA
"Manuel Olivares","sa3009471",0.674845,NA,NA,NA
"Manuel Osorio","sa3021772",0.679647,NA,NA,NA
"Manuel Perez","sa3019373",0.670659,NA,NA,NA
"Manuel Rodriguez","20794",0.720309882352941,0.705,"REZ1",1.02171614518148
"Manuel Rodriguez","sa3019291",0.677103,NA,NA,NA
"Manuel Urias","sa3007606",0.690109,NA,NA,NA
"Manuel Veloz","sa3011349",0.694976,NA,NA,NA
"Marc Church","26353",0.718217647058824,0.748,"REZ1",0.960184020132117
"Marc Davis","sa3017722",0.686845,NA,NA,NA
"Marcel Renteria","sa3005016",0.714651,NA,NA,NA
"Marcelo Martinez","sa3005060",0.707928,NA,NA,NA
"Marcelo Perez","sa3020889",0.692046,NA,NA,NA
"Marcelo Valladares","sa3019754",0.67527,NA,NA,NA
"Marco Corcho","sa3021484",0.694064,NA,NA,NA
"Marco Gonzales","15467",0.705133818181818,0.718,"REZ1",0.982080526715624
"Marco Jimenez","sa3002926",0.704832,NA,NA,NA
"Marco Patino","sa3019537",0.66864,NA,NA,NA
"Marco Raya","sa3014550",0.699576,NA,NA,NA
"Marco Vega","sa3019486",0.678437,NA,NA,NA
"Marcos  Fortunato","sa3019391",0.678323,NA,NA,NA
"Marcos Diplan","17583",0.719359,NA,NA,NA
"Marcos Herrera","sa3019261",0.670341,NA,NA,NA
"Marcos Pimentel","sa3024085",0.666137,NA,NA,NA
"Marcos Tineo","sa3003124",0.687715,NA,NA,NA
"Marcus Johnson","sa3020324",0.684269,NA,NA,NA
"Marcus Olivarez","sa3020478",0.698416,NA,NA,NA
"Marcus Reyes","sa3004489",0.715655,NA,NA,NA
"Marcus Stroman","13431",0.706473176470588,0.749,"REZ1",0.943221864446713
"Marcus Walden","8004",0.705688,NA,NA,NA
"Mariano Salomon","sa3021751",0.674739,NA,NA,NA
"Marino Santy","sa3017422",0.708934,NA,NA,NA
"Mario Sanchez","sa691863",0.698366,NA,NA,NA
"Mark Adamiak","sa3020254",0.701273,NA,NA,NA
"Mark Appel","14823",0.71164,NA,NA,NA
"Mark Leiter Jr","15551",0.738308,0.791,"REZ1",0.933385587863464
"Mark Manfredi","sa3023516",0.708744,NA,NA,NA
"Mark McLaughlin","sa3020604",0.692931,NA,NA,NA
"Mark Melancon","4264",0.708774,NA,NA,NA
"Mark Simon","sa3004993",0.690098,NA,NA,NA
"Mark Washington","sa3005194",0.716483,NA,NA,NA
"Markus Solbach","sa599472",0.700468,NA,NA,NA
"Marlin Willis","sa3005116",0.695912,NA,NA,NA
"Marlon De La Cruz","sa3023833",0.668962,NA,NA,NA
"Marlon Franco","sa3016242",0.667208,NA,NA,NA
"Marlon Nieves","sa3021567",0.665787,NA,NA,NA
"Marlon Perez","sa3018235",0.710656,NA,NA,NA
"Marques Johnson","sa3020741",0.700531,NA,NA,NA
"Marquis Grissom Jr","sa3020312",0.7060045,NA,NA,NA
"Marshall Hunt","sa3017369",0.688555,NA,NA,NA
"Marshall Kasowski","sa3005114",0.725789,NA,NA,NA
"Martin Herrera","sa3007725",0.672577,NA,NA,NA
"Martin Perez","6902",0.701789647058824,0.688,"REZ1",1.02004309165527
"Martin Santana","sa3006402",0.690425,NA,NA,NA
"Marwys Cabrera","sa3021992",0.667931,NA,NA,NA
"Masahiro Tanaka","15764",0.698948,NA,NA,NA
"Mason Adams","sa3020388",0.678032,NA,NA,NA
"Mason Albright","sa3017847",0.6779765,NA,NA,NA
"Mason Barnett","sa3020622",0.700152166666667,NA,NA,NA
"Mason Black","30171",0.706321647058823,0.712,"REZ1",0.992024785194977
"Mason Denaburg","sa3010648",0.689538,NA,NA,NA
"Mason Englert","22288",0.703324941176471,0.713,"REZ1",0.986430492533619
"Mason Erla","sa3017685",0.695883,NA,NA,NA
"Mason Fluharty","sa3020261",0.720153333333333,NA,NA,NA
"Mason Fox","sa3007460",0.707673,NA,NA,NA
"Mason Green","sa3017717",0.6871515,NA,NA,NA
"Mason Hickman","sa3015033",0.720797,NA,NA,NA
"Mason McGwire","sa3020961",0.678983,NA,NA,NA
"Mason Miller","31757",0.768753294117647,0.724,"REZ1",1.06181394215145
"Mason Miller","sa3023658",0.690035,NA,NA,NA
"Mason Montgomery","29770",0.714762235294118,0.652,"REZ1",1.09626109707687
"Mason Pelio","sa3020381",0.67183,NA,NA,NA
"Mason Ronan","sa3020318",0.708707,NA,NA,NA
"Mason Thompson","21850",0.694456,0.682,"REZ1",1.01826392961877
"Mason Vinyard","sa3020753",0.712838,NA,NA,NA
"Mat Olsen","sa3017882",0.7060295,NA,NA,NA
"Mathew Peters","sa3020629",0.688833,NA,NA,NA
"Matt Andriese","12022",0.71629625,0.719,"REZ1",0.996239568845619
"Matt Barnes","12863",0.681242705882353,0.643,"REZ1",1.05947543683103
"Matt Bowman","13528",0.709801764705882,0.732,"REZ1",0.969674541947927
"Matt Brash","25756",0.744774117647059,0.628,"REZ1",1.18594604720869
"Matt Brill","sa738328",0.719153,NA,NA,NA
"Matt Brosky","sa3020706",0.705781,NA,NA,NA
"Matt Bush","1246",0.714788571428571,0.671,"REZ1",1.06525867575048
"Matt Canterino","sa3011530",0.7186254,NA,NA,NA
"Matt Carasiti","13276",0.709956666666667,0.701,"REZ1",1.01277698525915
"Matt Cronin","sa3011463",0.7402765,NA,NA,NA
"Matt Dennis","sa918295",0.692732,NA,NA,NA
"Matt Dermody","14844",0.697239285714286,0.693,"REZ1",1.00611729540301
"Matt Duffy","sa3023272",0.66896,NA,NA,NA
"Matt Eckelman","sa857600",0.687018,NA,NA,NA
"Matt Festa","19330",0.722489411764706,0.801,"REZ1",0.901984284350444
"Matt Foster","19647",0.69651375,0.582,"REZ1",1.19675902061856
"Matt Frisbee","sa3006801",0.692468,NA,NA,NA
"Matt Gabbert","sa3022158",0.68234,NA,NA,NA
"Matt Gage","17381",0.716674727272727,0.72,"REZ1",0.995381565656566
"Matt Givin","sa3005229",0.705998,NA,NA,NA
"Matt Hardy","sa3004120",0.720411,NA,NA,NA
"Matt Harvey","11713",0.693746,NA,NA,NA
"Matt Hickey","sa3020236",0.691737,NA,NA,NA
"Matt Jachec","sa3022906",0.713869,NA,NA,NA
"Matt Keating","sa3020625",0.713772,NA,NA,NA
"Matt Koch","13420",0.700596666666667,0.761,"REZ1",0.920626368812966
"Matt Krook","19315",0.704372307692308,0.657,"REZ1",1.07210396909027
"Matt Manning","20369",0.704018352941176,0.699,"REZ1",1.00717933181856
"Matt Merrill","sa3004364",0.708488,NA,NA,NA
"Matt Mikulski","sa3017874",0.697082,NA,NA,NA
"Matt Milburn","sa913084",0.693565,NA,NA,NA
"Matt Minnick","sa3011369",0.720899,NA,NA,NA
"Matt Moore","1890",0.725933647058824,0.764,"REZ1",0.950174930705266
"Matt Mullenbach","sa3010581",0.716,NA,NA,NA
"Matt Osterberg","sa3017462",0.690593,NA,NA,NA
"Matt Peacock","20339",0.710433,NA,NA,NA
"Matt Pidich","sa915680",0.712863,NA,NA,NA
"Matt Pushard","sa3019955",0.708213,NA,NA,NA
"Matt Ruppenthal","sa915693",0.710551,NA,NA,NA
"Matt Russell","sa3017256",0.6966705,NA,NA,NA
"Matt Sauer","22284",0.703516666666667,0.719,"REZ1",0.978465461288827
"Matt Seelinger","sa3004483",0.7381505,NA,NA,NA
"Matt Shoemaker","4776",0.693941,NA,NA,NA
"Matt Sparling","sa3017658",0.695388,NA,NA,NA
"Matt Stil","sa1170297",0.683728,NA,NA,NA
"Matt Strahm","13799",0.746843529411765,0.734,"REZ1",1.01749799647379
"Matt Svanson","sa3017070",0.6941314,NA,NA,NA
"Matt Swarmer","19705",0.704012,NA,NA,NA
"Matt Tabor","sa3005334",0.7010995,NA,NA,NA
"Matt Turner","sa3005029",0.696083,NA,NA,NA
"Matt Vogel","sa738652",0.723864,NA,NA,NA
"Matt Waldron","25550",0.690203058823529,0.688,"REZ1",1.00320212038304
"Matt Walker","sa1169914",0.695993,NA,NA,NA
"Matt Wilkinson","sa3023171",0.719164,NA,NA,NA
"Matt Willrodt","sa3007478",0.724331,NA,NA,NA
"Matt Wisler","12804",0.712769,NA,NA,NA
"Matt Wyatt","sa3020832",0.695959,NA,NA,NA
"Matthew Bollenbacher","sa3022954",0.696773,NA,NA,NA
"Matthew Boyd","15440",0.725178705882353,0.71,"REZ1",1.02137845898923
"Matthew Kent","sa875610",0.698611,NA,NA,NA
"Matthew Liberatore","22294",0.721448941176471,0.745,"REZ1",0.96838784050533
"Matthew Linskey","sa3022795",0.703952,NA,NA,NA
"Matthew McMillan","sa3017279",0.689534,NA,NA,NA
"Matthew Peguero","sa3003164",0.688932,NA,NA,NA
"Matthew Swain","sa1170357",0.693477,NA,NA,NA
"Matthew Thompson","sa3011866",0.695215,NA,NA,NA
